unique_key,created_date,closed_date,complaint_type,descriptor,incident_address,street_name,cross_street_1,cross_street_2,borough,incident_zip,latitude,longitude,resolution_description,drain_category,duration_hours
69625826,2026-07-06 10:48:00,2026-07-06 12:45:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11206,40.704112680317785,-73.94785469693444,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.95
69622795,2026-07-06 10:41:00,2026-07-06 19:00:00,Sewer,Street Flooding (SJ),176 HART BOULEVARD,HART BOULEVARD,FOREST AVE,REVERE ST,STATEN ISLAND,10301,40.63089660966597,-74.10046180469476,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.316666666666666
69621256,2026-07-06 10:35:00,2026-07-06 13:50:00,Sewer,Street Flooding (SJ),1396 2 AVENUE,2 AVENUE,E 72 ST,E 73 ST,MANHATTAN,10021,40.769016584744776,-73.95819039480817,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.25
69618200,2026-07-06 10:33:00,2026-07-06 19:00:00,Sewer,Street Flooding (SJ),421 AVENUE C,AVENUE C,E 4 ST,E 5 ST,BROOKLYN,11218,40.64069838956446,-73.97567447987569,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.45
69625851,2026-07-06 10:23:00,2026-07-06 18:30:00,Sewer,Street Flooding (SJ),771 MACON STREET,MACON STREET,RALPH AVE,HOWARD AVE,BROOKLYN,11233,40.68439259348858,-73.92087131798482,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.116666666666667
69621280,2026-07-06 10:21:00,2026-07-06 19:30:00,Sewer,Street Flooding (SJ),116 ARBUTUS AVENUE,ARBUTUS AVENUE,CHRISTINE CT,DENISE CT,STATEN ISLAND,10312,40.531329388396244,-74.18417010366714,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),9.15
69627361,2026-07-06 10:18:00,2026-07-06 17:50:00,Sewer,Street Flooding (SJ),621 EAST   24 STREET,EAST   24 STREET,FARRAGUT RD,GLENWOOD RD,BROOKLYN,11210,40.63501014974412,-73.9542426629287,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),7.533333333333333
69628954,2026-07-06 09:29:00,2026-07-06 11:15:00,Sewer,Street Flooding (SJ),18 FLETCHER STREET,FLETCHER STREET,BELL ST,ST MARYS AVE,STATEN ISLAND,10305,40.612352066120685,-74.07642844157903,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.7666666666666666
69582508,2026-07-03 22:46:00,2026-07-04 09:35:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11372,40.75516746512142,-73.88908913402213,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),10.816666666666666
69571719,2026-07-02 23:19:00,2026-07-02 23:41:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10026,40.80236292744624,-73.95258891215241,"The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed, due to either a pump station malfunction, high tides, water main break, or another issue.",Hydraulic Capacity Surcharge,0.36666666666666664
69543539,2026-06-30 11:09:00,2026-06-30 12:05:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11374,40.71827799347932,-73.8635701318199,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.9333333333333333
69523790,2026-06-28 08:20:00,2026-06-28 10:45:00,Sewer,Street Flooding (SJ),4809 4 AVENUE,4 AVENUE,48 ST,49 ST,BROOKLYN,11220,40.647469024132995,-74.0115243529559,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.4166666666666665
69479819,2026-06-24 14:01:00,2026-06-24 15:20:00,Sewer,Street Flooding (SJ),,,,,MANHATTAN,10128,40.780436870370714,-73.94988197391493,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.3166666666666667
69464899,2026-06-23 16:18:00,2026-06-23 21:15:00,Sewer,Street Flooding (SJ),100 BAY    8 STREET,BAY    8 STREET,BENSON AVE,BATH AVE,BROOKLYN,11228,40.60970885532109,-74.01250106430136,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),4.95
69458927,2026-06-23 11:03:00,2026-06-23 12:15:00,Sewer,Street Flooding (SJ),243 STARR STREET,STARR STREET,IRVING AVE,WYCKOFF AVE,BROOKLYN,11237,40.70565750223542,-73.92260978169487,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.2
69466333,2026-06-23 10:24:00,2026-06-23 14:00:00,Sewer,Street Flooding (SJ),,,,,QUEENS,11432,40.721353048353635,-73.78650879224409,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),3.6
69457403,2026-06-23 00:02:00,2026-06-23 02:25:00,Sewer,Street Flooding (SJ),191 LEXINGTON AVENUE,LEXINGTON AVENUE,CATHERINE ST,DEAD END,STATEN ISLAND,10302,40.62765886926337,-74.13664811053397,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.3833333333333333
69450404,2026-06-22 23:31:00,2026-06-23 08:30:00,Sewer,Street Flooding (SJ),98-02 32 AVENUE,32 AVENUE,98 ST,99 ST,QUEENS,11369,40.75899081999454,-73.87059414335226,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),8.983333333333333
69451772,2026-06-22 23:00:00,2026-06-23 10:15:00,Sewer,Street Flooding (SJ),23-10 42 ROAD,42 ROAD,23 ST,24 ST,QUEENS,11101,40.750554243568075,-73.94266442144271,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),11.25
69451773,2026-06-22 18:47:00,2026-06-22 20:25:00,Sewer,Street Flooding (SJ),32-24 30 AVENUE,30 AVENUE,32 ST,33 ST,QUEENS,11102,40.7663946129613,-73.92033346550544,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.6333333333333333
69447671,2026-06-22 18:14:00,2026-06-22 19:15:00,Sewer,Street Flooding (SJ),68 BOND STREET,BOND STREET,SCHERMERHORN ST,STATE ST,BROOKLYN,11217,40.68770971179324,-73.98431482524828,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,1.0166666666666666
69446290,2026-06-22 18:07:00,2026-06-22 19:50:00,Sewer,Street Flooding (SJ),,,,,BROOKLYN,11217,40.6770772681263,-73.9736855542015,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),1.7166666666666666
69455989,2026-06-22 17:17:00,2026-06-22 18:25:00,Sewer,Street Flooding (SJ),1759 WESTFARM ROAD,WESTFARM ROAD,E 174 ST,CROSS BRONX EXPWY EB ET    4 A,BRONX,10460,40.83561689944004,-73.88216829216293,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,1.1333333333333333
69450407,2026-06-22 17:16:00,2026-06-22 18:10:00,Sewer,Street Flooding (SJ),36-27 24 STREET,24 STREET,36 AVE,37 AVE,QUEENS,11106,40.75825447832706,-73.93464807531936,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),0.9
69449045,2026-06-22 16:56:00,2026-06-22 19:15:00,Sewer,Street Flooding (SJ),51-09 DOUGLASTON PARKWAY,DOUGLASTON PARKWAY,51 AVE,52 AVE,QUEENS,11362,40.76022014877457,-73.74158390737348,"The Department of Environment Protection inspected your complaint but could not find the problem you reported. If the condition persists, please call 311 (or 212-639-9675 if calling from a non-New York City area code) with more detailed information to submit a new complaint.",Naturally Receded (Unobserved),2.316666666666667
69454577,2026-06-22 16:42:00,2026-06-22 17:30:00,Sewer,Street Flooding (SJ),820 SAINT ANNS AVENUE,SAINT ANNS AVENUE,E 158 ST,E 159 ST,BRONX,10456,40.821166285763645,-73.90992381729878,The Department of Environmental Protection has investigated this complaint. Surcharge conditions have been confirmed due to rain intensity or volume.,Hydraulic Capacity Surcharge,0.8
